Category,Business Category,Language,Image URL,Text
My Business,R.O. Water & Softener,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16245367687433_Daily_5_hemang_rowater_240621_square_square.jpg,"<p>Keep your R.O. purifier brand new</p>

<p>Call us for timely service</p>"
My Business,Textile,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16245368303613_Daily_darshana_textileindustry_23-06-2021_1557_square_square.jpg,"<p>Weaving beautiful moments together</p>

<p>with our clothing style.</p>"
My Business,Textile,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16245377836385_Daily_darshana_textileindustry_23-06-2021_1550_square_square.jpg,"<p>A seasonal fabric collection is available.</p>

<p>Place your order before it sells out.</p>"
My Business,Beauty parlor and salon,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16245379767564_Daily_9_karan_beautyparlorandsalon_240621_square_square.jpg,"<p>Treat yourself with style at our beauty parlour</p>

<p>now with a <strong>huge discount</strong></p>"
My Business,Steel and Aluminium,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16245381493946_Daily_12_ravindra_Stee&Aluminium_240621_square_square.jpg,"<p>Give muscular strength to your dream house.</p>

<p>(ref: take an image of steel bars)</p>"
My Business,Textile,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16245387835225_Daily_darshana_textileindustry_23-06-2021_1549_square_square.jpg,<p>Select your<strong> favorite linen </strong>from our <strong>widest range</strong> of fabrics.</p>
My Business,Steel and Aluminium,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16245388369898_Daily_13_ravindra_Stee&Aluminium_240621_square_square.jpg,<p>Save more money with our long-lasting steel products. Contact us.</p>
My Business,R.O. Water & Softener,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16245392007204_Daily_11_hemang_rowater_240621_square_square.jpg,"<p><strong>Avoid waterborne diseases</strong></p>

<p>Install R.O. water purifier at home</p>"
My Business,Textile,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16245395529324_Daily_darshana_textileindustry_23-06-2021_1559_square_square.jpg,"<p><strong>Discount alert!!</strong></p>

<p>Buy our range of textile in bulk and get a <strong>heavy discount.</strong></p>

<p>Visit now!</p>"
My Business,Beauty parlor and salon,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16245401404605_Daily_10_karan_beautyparlorandsalon_240621_square_square.jpg,"<p>Smile through your eyes</p>

<p>with our <strong>Eyelashes and Eyebrows </strong>services</p>"
My Business,Steel and Aluminium,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16245402131088_Daily_14_ravindra_Stee&Aluminium_240621_square_square.jpg,<p>Manufacturing solid steel home gates for classy entry.</p>
My Business,Interior,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16245402203385_Daily_darshana_interior_24-06-2021_1_square_square.jpg,"<p>For your <strong>effective use of spaces</strong></p>

<p>call us to hire a professional interior designer.</p>"
My Business,Interior,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16245414162908_Daily_darshana_interior_24-06-2021_1815_square_square.jpg,"<p><strong>Refine your wish</strong></p>

<p>with the <strong>finest interior design firm</strong></p>"
My Business,Interior,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16245421534132_Daily_darshana_interior_24-06-2021_1814_square_square.jpg,"<p>We&rsquo;re experts in creating any unfinished home into a <strong>beautiful creation</strong></p>

<p>(ref: before and after interior transformation, no need to write before and after, just show it)</p>"
My Business,Beauty parlor and salon,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16245975959553_Daily_11_karan_beautyparlorandsalon_250621_square_square.jpg,"<p>Come to our beauty parlour</p>

<p>to <strong>redefine your beauty</strong></p>"
My Business,Steel and Aluminium,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16245985362771_Daily_15_ravindra_Stee&Aluminium_240621_square_square.jpg,"<p>For your stylish and furnished home<br />
(ref: take an image of stair railing)</p>"
My Business,Beauty parlor and salon,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16245999558964_Daily_12_karan_beautyparlorandsalon_250621_square_square.jpg,"<p>Make your hair <strong>effortless</strong></p>

<p>because you deserve it</p>"
My Business,R.O. Water & Softener,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246001119466_Daily_12_hemang_rowater_250621_square_square.jpg,"<p>Live better with hygienic water</p>

<p>Choose the best water purifier</p>"
My Business,R.O. Water & Softener,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246001222925_Daily_13_hemang_rowater_250621_square_square.jpg,<p>Always at your doorstep to repair and install R.O Purifier</p>
My Business,R.O. Water & Softener,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246001313083_Daily_14_hemang_rowater_250621_square_square.jpg,"<p>Turn your healthful dream into reality</p>

<p>Discover the <strong>best R.O. purifier </strong>from our store</p>"
My Business,Steel and Aluminium,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246003875936_Daily_16_ravindra_Stee&Aluminium_240621_square_square.jpg,"<p>Your reliable steel fabrication store.</p>

<p>(Ref: image of steel fabrication)</p>"
My Business,Pharmaceutical,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246005365425_Daily_shivani_Pharmaceutical_24-06-2021_1_square_square.jpg,<p>The right option to treat <strong>respiratory infections</strong>.</p>
My Business,Pharmaceutical,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246005574530_Daily_shivani_Pharmaceutical_24-06-2021_2_square_square.jpg,<p>Beat the sweat. Keep fungal infections at bay with our <strong>antifungal powder.</strong></p>
My Business,Pharmaceutical,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246005794385_Daily_shivani_Pharmaceutical_24-06-2021_3_square_square.jpg,<p>Committed to give you more disease-free days.</p>
My Business,Pharmaceutical,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246005989318_Daily_shivani_Pharmaceutical_24-06-2021_4_square_square.jpg,<p>It&rsquo;s time to take your own control with <strong>better medication.</strong></p>
My Business,Beauty parlor and salon,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246006073035_Daily_13_karan_beautyparlorandsalon_250621_square_square.jpg,<p>Our stylist is always ready to bring out the <strong>best in you</strong></p>
My Business,Pharmaceutical,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246006207935_Daily_shivani_Pharmaceutical_24-06-2021_5_square_square.jpg,"<p>There is a way out from diseases.</p>

<p><strong>Us.</strong></p>"
My Business,Pharmaceutical,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246006403402_Daily_shivani_Pharmaceutical_24-06-2021_6_square_square.jpg,<p>Your journey to <strong>healthier living</strong>.</p>
My Business,Pharmaceutical,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246006555923_Daily_shivani_Pharmaceutical_24-06-2021_7_square_square.jpg,"<p>Monsoon itch? We have a solution for you.<br />
&nbsp;</p>

<p>Ref: the image of a itch tube</p>"
My Business,Pharmaceutical,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246006725320_Daily_shivani_Pharmaceutical_24-06-2021_8_square_square.jpg,"<p>The new <strong>defence system </strong>for your <strong>immunity</strong>.</p>

<p>(Ref: put soldiers in front and pills in back)</p>"
My Business,Pharmaceutical,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246006927835_Daily_shivani_Pharmaceutical_24-06-2021_9_square_square.jpg,<p>Prioritizing your wellbeing.</p>
My Business,Pharmaceutical,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246007107293_Daily_shivani_Pharmaceutical_24-06-2021_10_square_square.jpg,<p>Your <strong>wellness </strong>is our top priority.</p>
My Business,R.O. Water & Softener,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246010322249_Daily_15_hemang_rowater_250621_square_square.jpg,"<p><strong>Frame your health</strong></p>

<p>Install R.O. water purifier at home</p>"
My Business,Interior,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246014821175_Daily_darshana_interior_24-06-2021_1813_square_square.jpg,<p>Call us to enjoy the service of <strong>the best interior design firm </strong>in the town</p>
My Business,Interior,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246015221526_Daily_darshana_interior_24-06-2021_1812_square_square.jpg,"<p>Interior Designing</p>

<p>A solution to <strong>reflect your emotion </strong>in your home.</p>"
My Business,Interior,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246015672882_Daily_darshana_interior_24-06-2021_1811_square_square.jpg,"<p><strong>Take your interior to the next level</strong></p>

<p>with our Creative Interior Designers</p>"
My Business,Steel and Aluminium,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246018709829_Daily_17_ravindra_Stee&Aluminium_240621_square_square.jpg,<p>Buy our&nbsp;steel products with high quality for enterprises that reflect supremacy.</p>
My Business,R.O. Water & Softener,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246020819384_Daily_16_hemang_rowater_250621_square_square.jpg,"<p>All new R.O. water purifier</p>

<p>with <strong>no-cost installation</strong></p>"
My Business,Interior,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246023679574_Daily_darshana_interior_24-06-2021_1810_square_square.jpg,"<p>On this festival</p>

<p><strong>make your home exquisite</strong></p>

<p>with a classic interior</p>"
My Business,Interior,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246027256744_Daily_darshana_interior_24-06-2021_1809_square_square.jpg,"<p><strong>Renovate your space</strong></p>

<p>with our <strong>expert interior designers</strong></p>"
My Business,Beauty parlor and salon,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246030105099_Daily_14_karan_beautyparlorandsalon_250621_square_square.jpg,"<p>Attractive <strong>top to toe beauty packages</strong> available!</p>

<p>Choose your favorite</p>"
My Business,Steel and Aluminium,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246032203513_Daily_18_ravindra_Stee&Aluminium_240621_square_square.jpg,<p>Design your<strong> home interior </strong>with our beautiful steel products.</p>
My Business,R.O. Water & Softener,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246032784260_Daily_17_hemang_rowater_250621_square_square.jpg,"<p>Tired of maintaining your water purifier?</p>

<p>Buy low-maintenance R.O. Purifier</p>"
My Business,Interior,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246035205650_Daily_darshana_interior_24-06-2021_1808_square_square.jpg,<p>Only interior service place that <strong>makes your space comfortable</strong></p>
My Business,Beauty parlor and salon,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246040628064_Daily_15_karan_beautyparlorandsalon_250621_square_square.jpg,<p>Let us give you a <strong>style that suits your lifestyle</strong></p>
My Business,Interior,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246041347966_Daily_darshana_interior_24-06-2021_1807_square_square.jpg,<p>We help you to <strong>decorate your ideas </strong>at your ideal place</p>
My Business,R.O. Water & Softener,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246048507347_Daily_18_hemang_rowater_250621_square_square.jpg,"<p>Get <strong>purity in every drop</strong></p>

<p>Buy a <strong>next-generation </strong>water purifier</p>"
My Business,Steel and Aluminium,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246048722483_Daily_19_ravindra_Stee&Aluminium_240621_square_square.jpg,<p><strong>Steel interior products </strong>that shine on the highest level of <strong>brightness.</strong></p>
My Business,Beauty parlor and salon,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246051502250_Daily_16_karan_beautyparlorandsalon_250621_square_square.jpg,"<p>Come to the best place for a <strong>makeover</strong></p>

<p>We care about you</p>"
My Business,Steel and Aluminium,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246059442685_Daily_20_ravindra_Stee&Aluminium_240621_square_square.jpg,"<p>Still confused about our steel quality?</p>

<p>Then check first and buy our products later.</p>

<p>(Ref: an image of steel manufacturing)<br />
&nbsp;</p>"
My Business,R.O. Water & Softener,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246059689653_Daily_19_hemang_rowater_250621_square_square.jpg,"<p>Trusted water purifier repairing services</p>

<p>Just a call away.</p>"
My Business,Beauty parlor and salon,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246059935895_Daily_17_karan_beautyparlorandsalon_250621_square_square.jpg,"<p>It doesn&#39;t cost a lot to look good.</p>

<p>Get a<strong> special discount</strong> on beauty services.</p>"
My Business,Glass & Hardware,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246098391394_Daily_darshana_glass&hardwaredesign_25-06-2021_1937_square_square.jpg,"<p>Meeting the demands of your design and budget</p>

<p>(ref: an image of glass interior)</p>"
My Business,Glass & Hardware,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246109861640_Daily_darshana_glass&hardwaredesign_25-06-2021_1936_square_square.jpg,"<p><strong>Create an impact on people&rsquo;s minds</strong></p>

<p>Choose&nbsp;our next generation sliding doors</p>"
My Business,Glass & Hardware,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246114217976_Daily_darshana_glass&hardwaredesign_25-06-2021_1935_square_square.jpg,"<p>We specialized in glass and hardware works</p>

<p><strong>Makeover your spaces </strong>with us</p>"
My Business,Glass & Hardware,English,https://d3jbu7vaxvlagf.cloudfront.net/public/flyer_image/basic_image/16246121316328_Daily_darshana_glass&hardwaredesign_25-06-2021_1934_square_square.jpg,"<p><strong>Bring a wow factor to your home</strong></p>

<p>with our residential glass film</p>"
